state_key,state,day,v_type_key,daily_alloc,daily_admin,daily_shipped,population,doses_per_mil
1,Arkansas,2021-12-08,2,,687,700,3011524,232.44
1,Arkansas,2021-12-09,2,,289,3500,3011524,1162.20
1,Arkansas,2021-12-07,2,,0,100,3011524,33.21
1,Arkansas,2021-12-06,2,,159,0,3011524,0.00
1,Arkansas,2021-12-05,2,,768,0,3011524,0.00
1,Arkansas,2021-12-04,2,,24,800,3011524,265.65
1,Arkansas,2021-12-03,2,,257,1300,3011524,431.68
1,Arkansas,2021-12-02,2,,247,1000,3011524,332.06
1,Arkansas,2021-12-01,2,,651,400,3011524,132.82
1,Arkansas,2021-11-30,2,,29,2000,3011524,664.12
1,Arkansas,2021-11-29,2,,1024,0,3011524,0.00
1,Arkansas,2021-11-28,2,,0,0,3011524,0.00
1,Arkansas,2021-11-27,2,,0,0,3011524,0.00
1,Arkansas,2021-11-26,2,,0,0,3011524,0.00
1,Arkansas,2021-11-25,2,,0,0,3011524,0.00
1,Arkansas,2021-11-24,2,,16,100,3011524,33.21
1,Arkansas,2021-11-23,2,,39,0,3011524,0.00
1,Arkansas,2021-11-22,2,,113,0,3011524,0.00
1,Arkansas,2021-11-21,2,,35,0,3011524,0.00
1,Arkansas,2021-11-20,2,,797,5600,3011524,1859.52
1,Arkansas,2021-11-19,2,,538,2800,3011524,929.76
1,Arkansas,2021-11-18,2,,11,200,3011524,66.41
1,Arkansas,2021-11-17,2,,226,200,3011524,66.41
1,Arkansas,2021-11-16,2,,38,2900,3011524,962.97
1,Arkansas,2021-11-15,2,,164,0,3011524,0.00
1,Arkansas,2021-11-14,2,,262,0,3011524,0.00
1,Arkansas,2021-11-13,2,,209,200,3011524,66.41
1,Arkansas,2021-11-12,2,,591,2400,3011524,796.94
1,Arkansas,2021-11-11,2,,0,0,3011524,0.00
1,Arkansas,2021-11-10,2,,253,800,3011524,265.65
1,Arkansas,2021-11-09,2,,41,200,3011524,66.41
1,Arkansas,2021-11-08,2,,101,0,3011524,0.00
1,Arkansas,2021-11-07,2,,246,-200,3011524,-66.41
1,Arkansas,2021-11-06,2,,274,800,3011524,265.65
1,Arkansas,2021-11-05,2,,255,0,3011524,0.00
1,Arkansas,2021-11-04,2,,282,200,3011524,66.41
1,Arkansas,2021-11-03,2,,271,600,3011524,199.23
1,Arkansas,2021-11-02,2,,55,100,3011524,33.21
1,Arkansas,2021-11-01,2,,139,0,3011524,0.00
1,Arkansas,2021-10-31,2,,308,0,3011524,0.00
1,Arkansas,2021-10-30,2,,253,1600,3011524,531.29
1,Arkansas,2021-10-29,2,,337,6900,3011524,2291.20
1,Arkansas,2021-10-28,2,,0,0,3011524,0.00
1,Arkansas,2021-10-27,2,,129,1200,3011524,398.47
1,Arkansas,2021-10-26,2,,12,1400,3011524,464.88
1,Arkansas,2021-10-25,2,,52,0,3011524,0.00
1,Arkansas,2021-10-24,2,,110,0,3011524,0.00
1,Arkansas,2021-10-23,2,,87,800,3011524,265.65
1,Arkansas,2021-10-22,2,,87,200,3011524,66.41
1,Arkansas,2021-10-21,2,,122,1200,3011524,398.47
1,Arkansas,2021-10-20,2,,88,300,3011524,99.62
1,Arkansas,2021-10-19,2,,22,700,3011524,232.44
1,Arkansas,2021-10-18,2,,57,0,3011524,0.00
1,Arkansas,2021-10-17,2,,510,0,3011524,0.00
1,Arkansas,2021-10-16,2,,124,900,3011524,298.85
1,Arkansas,2021-10-15,2,,114,0,3011524,0.00
1,Arkansas,2021-10-14,2,,122,3000,3011524,996.17
1,Arkansas,2021-10-13,2,,75,0,3011524,0.00
1,Arkansas,2021-10-12,2,,122,0,3011524,0.00
1,Arkansas,2021-10-11,2,,0,0,3011524,0.00
1,Arkansas,2021-10-10,2,,0,0,3011524,0.00
1,Arkansas,2021-10-09,2,,101,900,3011524,298.85
1,Arkansas,2021-10-08,2,,118,0,3011524,0.00
1,Arkansas,2021-10-07,2,,80,1400,3011524,464.88
1,Arkansas,2021-10-06,2,,86,0,3011524,0.00
1,Arkansas,2021-10-05,2,,13,500,3011524,166.03
1,Arkansas,2021-10-04,2,,15,0,3011524,0.00
1,Arkansas,2021-10-03,2,,132,0,3011524,0.00
1,Arkansas,2021-10-02,2,,258,200,3011524,66.41
1,Arkansas,2021-10-01,2,,139,3400,3011524,1129.00
1,Arkansas,2021-09-30,2,,105,0,3011524,0.00
1,Arkansas,2021-09-29,2,,106,3100,3011524,1029.38
1,Arkansas,2021-09-28,2,,16,200,3011524,66.41
1,Arkansas,2021-09-27,2,,8,0,3011524,0.00
1,Arkansas,2021-09-26,2,,73,0,3011524,0.00
1,Arkansas,2021-09-25,2,,58,0,3011524,0.00
1,Arkansas,2021-09-24,2,,73,2200,3011524,730.53
1,Arkansas,2021-09-23,2,,139,0,3011524,0.00
1,Arkansas,2021-09-22,2,,1294,0,3011524,0.00
1,Arkansas,2021-09-21,2,,7,0,3011524,0.00
1,Arkansas,2021-09-20,2,,17,0,3011524,0.00
1,Arkansas,2021-09-19,2,,205,0,3011524,0.00
1,Arkansas,2021-09-18,2,,142,0,3011524,0.00
1,Arkansas,2021-09-17,2,,277,2200,3011524,730.53
1,Arkansas,2021-09-16,2,,159,1700,3011524,564.50
1,Arkansas,2021-09-15,2,,103,1000,3011524,332.06
1,Arkansas,2021-09-14,2,,33,0,3011524,0.00
1,Arkansas,2021-09-13,2,,46,0,3011524,0.00
1,Arkansas,2021-09-12,2,,161,0,3011524,0.00
1,Arkansas,2021-09-11,2,,174,0,3011524,0.00
1,Arkansas,2021-09-10,2,,227,0,3011524,0.00
1,Arkansas,2021-09-09,2,,194,0,3011524,0.00
1,Arkansas,2021-09-08,2,,18,0,3011524,0.00
1,Arkansas,2021-09-07,2,,235,0,3011524,0.00
1,Arkansas,2021-09-06,2,,0,0,3011524,0.00
1,Arkansas,2021-09-05,2,,0,0,3011524,0.00
1,Arkansas,2021-09-04,2,,281,0,3011524,0.00
1,Arkansas,2021-09-03,2,,235,0,3011524,0.00
1,Arkansas,2021-09-02,2,,250,0,3011524,0.00
1,Arkansas,2021-09-01,2,,280,0,3011524,0.00
1,Arkansas,2021-08-31,2,,16,0,3011524,0.00
1,Arkansas,2021-08-30,2,,50,0,3011524,0.00
1,Arkansas,2021-08-29,2,,160,0,3011524,0.00
1,Arkansas,2021-08-28,2,,247,0,3011524,0.00
1,Arkansas,2021-08-27,2,,327,0,3011524,0.00
1,Arkansas,2021-08-26,2,,302,0,3011524,0.00
1,Arkansas,2021-08-25,2,,359,0,3011524,0.00
1,Arkansas,2021-08-24,2,,14,0,3011524,0.00
1,Arkansas,2021-08-23,2,,39,0,3011524,0.00
1,Arkansas,2021-08-22,2,,342,0,3011524,0.00
1,Arkansas,2021-08-21,2,,354,0,3011524,0.00
1,Arkansas,2021-08-20,2,,153,0,3011524,0.00
1,Arkansas,2021-08-19,2,,113,0,3011524,0.00
1,Arkansas,2021-08-18,2,,369,0,3011524,0.00
1,Arkansas,2021-08-17,2,,49,0,3011524,0.00
1,Arkansas,2021-08-16,2,,59,0,3011524,0.00
1,Arkansas,2021-08-15,2,,286,0,3011524,0.00
1,Arkansas,2021-08-14,2,,293,0,3011524,0.00
1,Arkansas,2021-08-13,2,,322,0,3011524,0.00
1,Arkansas,2021-08-12,2,,370,0,3011524,0.00
1,Arkansas,2021-08-11,2,,474,0,3011524,0.00
1,Arkansas,2021-08-10,2,,24,0,3011524,0.00
1,Arkansas,2021-08-09,2,,129,0,3011524,0.00
1,Arkansas,2021-08-08,2,,425,0,3011524,0.00
1,Arkansas,2021-08-07,2,,316,0,3011524,0.00
1,Arkansas,2021-08-06,2,,310,0,3011524,0.00
1,Arkansas,2021-08-05,2,,872,0,3011524,0.00
1,Arkansas,2021-08-04,2,,836,0,3011524,0.00
1,Arkansas,2021-08-03,2,,24,0,3011524,0.00
1,Arkansas,2021-08-02,2,,186,0,3011524,0.00
1,Arkansas,2021-08-01,2,,330,0,3011524,0.00
1,Arkansas,2021-07-31,2,,359,0,3011524,0.00
1,Arkansas,2021-07-30,2,,516,0,3011524,0.00
1,Arkansas,2021-07-29,2,,510,0,3011524,0.00
1,Arkansas,2021-07-28,2,,506,0,3011524,0.00
1,Arkansas,2021-07-27,2,,27,0,3011524,0.00
1,Arkansas,2021-07-26,2,,91,0,3011524,0.00
1,Arkansas,2021-07-25,2,,332,0,3011524,0.00
1,Arkansas,2021-07-24,2,,387,0,3011524,0.00
1,Arkansas,2021-07-23,2,,364,0,3011524,0.00
1,Arkansas,2021-07-22,2,,401,0,3011524,0.00
1,Arkansas,2021-07-21,2,,329,0,3011524,0.00
1,Arkansas,2021-07-20,2,,20,0,3011524,0.00
1,Arkansas,2021-07-19,2,,44,0,3011524,0.00
1,Arkansas,2021-07-18,2,,360,0,3011524,0.00
1,Arkansas,2021-07-17,2,,195,0,3011524,0.00
1,Arkansas,2021-07-16,2,,302,0,3011524,0.00
1,Arkansas,2021-07-15,2,,455,0,3011524,0.00
1,Arkansas,2021-07-14,2,,553,0,3011524,0.00
1,Arkansas,2021-07-13,2,,23,0,3011524,0.00
1,Arkansas,2021-07-12,2,,97,0,3011524,0.00
1,Arkansas,2021-07-11,2,,346,0,3011524,0.00
1,Arkansas,2021-07-10,2,,325,0,3011524,0.00
1,Arkansas,2021-07-09,2,,318,0,3011524,0.00
1,Arkansas,2021-07-08,2,,271,0,3011524,0.00
1,Arkansas,2021-07-07,2,,78,0,3011524,0.00
1,Arkansas,2021-07-06,2,,112,0,3011524,0.00
1,Arkansas,2021-07-05,2,,0,0,3011524,0.00
1,Arkansas,2021-07-04,2,,271,0,3011524,0.00
1,Arkansas,2021-07-03,2,,737,0,3011524,0.00
1,Arkansas,2021-07-02,2,,248,0,3011524,0.00
1,Arkansas,2021-07-01,2,,305,0,3011524,0.00
1,Arkansas,2021-06-30,2,,181,0,3011524,0.00
1,Arkansas,2021-06-29,2,,90,0,3011524,0.00
1,Arkansas,2021-06-28,2,,266,0,3011524,0.00
1,Arkansas,2021-06-27,2,,553,0,3011524,0.00
1,Arkansas,2021-06-26,2,,271,0,3011524,0.00
1,Arkansas,2021-06-25,2,,372,0,3011524,0.00
1,Arkansas,2021-06-24,2,,244,0,3011524,0.00
1,Arkansas,2021-06-23,2,,177,0,3011524,0.00
1,Arkansas,2021-06-22,2,,54,0,3011524,0.00
1,Arkansas,2021-06-21,2,,122,0,3011524,0.00
1,Arkansas,2021-06-20,2,,436,0,3011524,0.00
1,Arkansas,2021-06-19,2,,305,0,3011524,0.00
1,Arkansas,2021-06-18,2,,264,0,3011524,0.00
1,Arkansas,2021-06-17,2,,305,100,3011524,33.21
1,Arkansas,2021-06-16,2,,256,0,3011524,0.00
1,Arkansas,2021-06-15,2,,141,0,3011524,0.00
1,Arkansas,2021-06-14,2,,346,0,3011524,0.00
1,Arkansas,2021-06-13,2,,471,0,3011524,0.00
1,Arkansas,2021-06-12,2,,398,0,3011524,0.00
1,Arkansas,2021-06-11,2,,0,0,3011524,0.00
1,Arkansas,2021-06-10,2,,462,0,3011524,0.00
1,Arkansas,2021-06-09,2,,316,0,3011524,0.00
1,Arkansas,2021-06-08,2,,238,0,3011524,0.00
1,Arkansas,2021-06-07,2,,4,0,3011524,0.00
1,Arkansas,2021-06-06,2,,479,0,3011524,0.00
1,Arkansas,2021-06-05,2,,395,200,3011524,66.41
1,Arkansas,2021-06-04,2,,544,1000,3011524,332.06
1,Arkansas,2021-06-03,2,,403,400,3011524,132.82
1,Arkansas,2021-06-02,2,,161,0,3011524,0.00
1,Arkansas,2021-06-01,2,,180,0,3011524,0.00
1,Arkansas,2021-05-31,2,,0,0,3011524,0.00
1,Arkansas,2021-05-30,2,,511,0,3011524,0.00
1,Arkansas,2021-05-29,2,,1738,1200,3011524,398.47
1,Arkansas,2021-05-28,2,,304,100,3011524,33.21
1,Arkansas,2021-05-27,2,,566,300,3011524,99.62
1,Arkansas,2021-05-26,2,,613,100,3011524,33.21
1,Arkansas,2021-05-25,2,,84,0,3011524,0.00
1,Arkansas,2021-05-24,2,,178,0,3011524,0.00
1,Arkansas,2021-05-23,2,,516,0,3011524,0.00
1,Arkansas,2021-05-22,2,,436,100,3011524,33.21
1,Arkansas,2021-05-21,2,,729,100,3011524,33.21
1,Arkansas,2021-05-20,2,,408,1100,3011524,365.26
1,Arkansas,2021-05-19,2,,318,200,3011524,66.41
1,Arkansas,2021-05-18,2,,148,0,3011524,0.00
1,Arkansas,2021-05-17,2,,132,0,3011524,0.00
1,Arkansas,2021-05-16,2,,327,0,3011524,0.00
1,Arkansas,2021-05-15,2,,447,0,3011524,0.00
1,Arkansas,2021-05-14,2,,528,400,3011524,132.82
1,Arkansas,2021-05-13,2,,300,1100,3011524,365.26
1,Arkansas,2021-05-12,2,,258,100,3011524,33.21
1,Arkansas,2021-05-11,2,,2059,9700,3011524,3220.96
1,Arkansas,2021-05-10,2,,222,0,3011524,0.00
1,Arkansas,2021-05-09,2,,282,0,3011524,0.00
1,Arkansas,2021-05-08,2,,309,100,3011524,33.21
1,Arkansas,2021-05-07,2,,295,0,3011524,0.00
1,Arkansas,2021-05-06,2,,307,2000,3011524,664.12
1,Arkansas,2021-05-05,2,,673,400,3011524,132.82
1,Arkansas,2021-05-04,2,,0,0,3011524,0.00
1,Arkansas,2021-05-03,2,,108,0,3011524,0.00
1,Arkansas,2021-05-02,2,,356,0,3011524,0.00
1,Arkansas,2021-05-01,2,,247,1800,3011524,597.70
1,Arkansas,2021-04-30,2,,133,0,3011524,0.00
1,Arkansas,2021-04-29,2,,70,0,3011524,0.00
1,Arkansas,2021-04-28,2,,28,500,3011524,166.03
1,Arkansas,2021-04-27,2,,1,0,3011524,0.00
1,Arkansas,2021-04-26,2,,4,0,3011524,0.00
1,Arkansas,2021-04-25,2,,65,0,3011524,0.00
1,Arkansas,2021-04-24,2,,69,0,3011524,0.00
1,Arkansas,2021-04-23,2,,266,0,3011524,0.00
1,Arkansas,2021-04-22,2,,279,0,3011524,0.00
1,Arkansas,2021-04-21,2,,75,0,3011524,0.00
1,Arkansas,2021-04-20,2,,31,0,3011524,0.00
1,Arkansas,2021-04-19,2,,20,0,3011524,0.00
1,Arkansas,2021-04-18,2,,98,0,3011524,0.00
1,Arkansas,2021-04-17,2,,329,0,3011524,0.00
1,Arkansas,2021-04-16,2,,604,0,3011524,0.00
1,Arkansas,2021-04-15,2,,1891,0,3011524,0.00
1,Arkansas,2021-04-14,2,,2395,400,3011524,132.82
1,Arkansas,2021-04-13,2,,849,3800,3011524,1261.82
1,Arkansas,2021-04-12,2,,1199,0,3011524,0.00
1,Arkansas,2021-04-11,2,,1929,0,3011524,0.00
1,Arkansas,2021-04-10,2,,1776,12800,3011524,4250.34
1,Arkansas,2021-04-09,2,,2271,,3011524,
1,Arkansas,2021-04-08,2,,3729,,3011524,
1,Arkansas,2021-04-07,2,,1228,,3011524,
1,Arkansas,2021-04-06,2,,147,,3011524,
1,Arkansas,2021-04-05,2,,854,,3011524,
1,Arkansas,2021-04-04,2,,58,,3011524,
1,Arkansas,2021-04-03,2,,4310,,3011524,
1,Arkansas,2021-04-02,2,,1808,,3011524,
1,Arkansas,2021-04-01,2,,1903,,3011524,
1,Arkansas,2021-03-31,2,,906,,3011524,
1,Arkansas,2021-03-30,2,,60,,3011524,
1,Arkansas,2021-03-29,2,,69,,3011524,
1,Arkansas,2021-03-28,2,,2250,,3011524,
1,Arkansas,2021-03-27,2,,808,,3011524,
1,Arkansas,2021-03-26,2,,1296,,3011524,
1,Arkansas,2021-03-25,2,,1700,,3011524,
1,Arkansas,2021-03-24,2,,779,,3011524,
1,Arkansas,2021-03-23,2,,175,,3011524,
1,Arkansas,2021-03-22,2,,1310,,3011524,
1,Arkansas,2021-03-21,2,,1844,,3011524,
1,Arkansas,2021-03-20,2,,1198,,3011524,
1,Arkansas,2021-03-19,2,,3081,,3011524,
1,Arkansas,2021-03-18,2,,1734,,3011524,
1,Arkansas,2021-03-17,2,,1129,,3011524,
1,Arkansas,2021-03-16,2,,180,,3011524,
1,Arkansas,2021-03-15,2,,828,,3011524,
1,Arkansas,2021-03-14,2,,0,,3011524,
1,Arkansas,2021-03-13,2,,3281,,3011524,
1,Arkansas,2021-03-12,2,,2659,,3011524,
1,Arkansas,2021-03-11,2,,52,,3011524,
1,Arkansas,2021-03-10,2,,671,,3011524,
1,Arkansas,2021-03-09,2,,288,,3011524,
1,Arkansas,2021-03-08,2,,,,3011524,
2,New Mexico,2021-03-10,2,,0,,2117522,
2,New Mexico,2021-03-08,2,,,,2117522,
2,New Mexico,2021-12-09,2,,410,500,2117522,236.13
2,New Mexico,2021-12-08,2,,329,1000,2117522,472.25
2,New Mexico,2021-12-07,2,,69,1000,2117522,472.25
2,New Mexico,2021-12-06,2,,185,0,2117522,0.00
2,New Mexico,2021-12-05,2,,314,0,2117522,0.00
2,New Mexico,2021-12-04,2,,319,300,2117522,141.68
2,New Mexico,2021-12-03,2,,394,900,2117522,425.03
2,New Mexico,2021-12-02,2,,406,0,2117522,0.00
2,New Mexico,2021-12-01,2,,354,1100,2117522,519.48
2,New Mexico,2021-11-30,2,,54,800,2117522,377.80
2,New Mexico,2021-11-29,2,,590,0,2117522,0.00
2,New Mexico,2021-11-28,2,,0,0,2117522,0.00
2,New Mexico,2021-11-27,2,,0,0,2117522,0.00
2,New Mexico,2021-11-26,2,,0,0,2117522,0.00
2,New Mexico,2021-11-25,2,,0,0,2117522,0.00
2,New Mexico,2021-11-24,2,,240,0,2117522,0.00
2,New Mexico,2021-11-23,2,,72,600,2117522,283.35
2,New Mexico,2021-11-22,2,,217,0,2117522,0.00
2,New Mexico,2021-11-21,2,,378,0,2117522,0.00
2,New Mexico,2021-11-20,2,,270,200,2117522,94.45
2,New Mexico,2021-11-19,2,,268,1900,2117522,897.28
2,New Mexico,2021-11-18,2,,314,100,2117522,47.23
2,New Mexico,2021-11-17,2,,202,500,2117522,236.13
2,New Mexico,2021-11-16,2,,86,1100,2117522,519.48
2,New Mexico,2021-11-15,2,,129,0,2117522,0.00
2,New Mexico,2021-11-14,2,,305,0,2117522,0.00
2,New Mexico,2021-11-13,2,,175,0,2117522,0.00
2,New Mexico,2021-11-12,2,,501,700,2117522,330.58
2,New Mexico,2021-11-11,2,,0,0,2117522,0.00
2,New Mexico,2021-11-10,2,,224,200,2117522,94.45
2,New Mexico,2021-11-09,2,,55,1100,2117522,519.48
2,New Mexico,2021-11-08,2,,150,0,2117522,0.00
2,New Mexico,2021-11-07,2,,278,-100,2117522,-47.23
2,New Mexico,2021-11-06,2,,260,400,2117522,188.90
2,New Mexico,2021-11-05,2,,368,0,2117522,0.00
2,New Mexico,2021-11-04,2,,232,200,2117522,94.45
2,New Mexico,2021-11-03,2,,577,100,2117522,47.23
2,New Mexico,2021-11-02,2,,34,1500,2117522,708.38
2,New Mexico,2021-11-01,2,,75,0,2117522,0.00
2,New Mexico,2021-10-31,2,,134,0,2117522,0.00
2,New Mexico,2021-10-30,2,,45,1500,2117522,708.38
2,New Mexico,2021-10-29,2,,360,4600,2117522,2172.35
2,New Mexico,2021-10-28,2,,0,0,2117522,0.00
2,New Mexico,2021-10-27,2,,188,5300,2117522,2502.93
2,New Mexico,2021-10-26,2,,-2992,100,2117522,47.23
2,New Mexico,2021-10-25,2,,11,0,2117522,0.00
2,New Mexico,2021-10-24,2,,125,0,2117522,0.00
2,New Mexico,2021-10-23,2,,57,200,2117522,94.45
2,New Mexico,2021-10-22,2,,120,400,2117522,188.90
2,New Mexico,2021-10-21,2,,154,600,2117522,283.35
2,New Mexico,2021-10-20,2,,98,300,2117522,141.68
2,New Mexico,2021-10-19,2,,0,200,2117522,94.45
2,New Mexico,2021-10-18,2,,111,0,2117522,0.00
2,New Mexico,2021-10-17,2,,6,0,2117522,0.00
2,New Mexico,2021-10-16,2,,164,200,2117522,94.45
2,New Mexico,2021-10-15,2,,156,200,2117522,94.45
2,New Mexico,2021-10-14,2,,145,0,2117522,0.00
2,New Mexico,2021-10-13,2,,55,1700,2117522,802.83
2,New Mexico,2021-10-12,2,,130,0,2117522,0.00
2,New Mexico,2021-10-11,2,,0,0,2117522,0.00
2,New Mexico,2021-10-10,2,,0,0,2117522,0.00
2,New Mexico,2021-10-09,2,,182,0,2117522,0.00
2,New Mexico,2021-10-08,2,,0,300,2117522,141.68
2,New Mexico,2021-10-07,2,,81,200,2117522,94.45
2,New Mexico,2021-10-06,2,,44,600,2117522,283.35
2,New Mexico,2021-10-05,2,,2,2200,2117522,1038.95
2,New Mexico,2021-10-04,2,,7,0,2117522,0.00
2,New Mexico,2021-10-03,2,,79,0,2117522,0.00
2,New Mexico,2021-10-02,2,,60,200,2117522,94.45
2,New Mexico,2021-10-01,2,,69,700,2117522,330.58
2,New Mexico,2021-09-30,2,,176,0,2117522,0.00
2,New Mexico,2021-09-29,2,,90,1800,2117522,850.05
2,New Mexico,2021-09-28,2,,0,100,2117522,47.23
2,New Mexico,2021-09-27,2,,24,0,2117522,0.00
2,New Mexico,2021-09-26,2,,75,0,2117522,0.00
2,New Mexico,2021-09-25,2,,98,0,2117522,0.00
2,New Mexico,2021-09-24,2,,74,0,2117522,0.00
2,New Mexico,2021-09-23,2,,173,0,2117522,0.00
2,New Mexico,2021-09-22,2,,123,500,2117522,236.13
2,New Mexico,2021-09-21,2,,66,1900,2117522,897.28
2,New Mexico,2021-09-20,2,,50,0,2117522,0.00
2,New Mexico,2021-09-19,2,,215,0,2117522,0.00
2,New Mexico,2021-09-18,2,,147,300,2117522,141.68
2,New Mexico,2021-09-17,2,,145,100,2117522,47.23
2,New Mexico,2021-09-16,2,,142,0,2117522,0.00
2,New Mexico,2021-09-15,2,,129,0,2117522,0.00
2,New Mexico,2021-09-14,2,,23,0,2117522,0.00
2,New Mexico,2021-09-13,2,,241,0,2117522,0.00
2,New Mexico,2021-09-12,2,,34,0,2117522,0.00
2,New Mexico,2021-09-11,2,,155,0,2117522,0.00
2,New Mexico,2021-09-10,2,,106,0,2117522,0.00
2,New Mexico,2021-09-09,2,,149,0,2117522,0.00
2,New Mexico,2021-09-08,2,,18,0,2117522,0.00
2,New Mexico,2021-09-07,2,,133,0,2117522,0.00
2,New Mexico,2021-09-06,2,,0,0,2117522,0.00
2,New Mexico,2021-09-05,2,,0,0,2117522,0.00
2,New Mexico,2021-09-04,2,,416,0,2117522,0.00
2,New Mexico,2021-09-03,2,,172,0,2117522,0.00
2,New Mexico,2021-09-02,2,,244,0,2117522,0.00
2,New Mexico,2021-09-01,2,,185,0,2117522,0.00
2,New Mexico,2021-08-31,2,,35,0,2117522,0.00
2,New Mexico,2021-08-30,2,,111,0,2117522,0.00
2,New Mexico,2021-08-29,2,,312,0,2117522,0.00
2,New Mexico,2021-08-28,2,,291,0,2117522,0.00
2,New Mexico,2021-08-27,2,,215,0,2117522,0.00
2,New Mexico,2021-08-26,2,,282,0,2117522,0.00
2,New Mexico,2021-08-25,2,,750,0,2117522,0.00
2,New Mexico,2021-08-24,2,,146,0,2117522,0.00
2,New Mexico,2021-08-23,2,,258,0,2117522,0.00
2,New Mexico,2021-08-22,2,,273,0,2117522,0.00
2,New Mexico,2021-08-21,2,,329,0,2117522,0.00
2,New Mexico,2021-08-20,2,,328,0,2117522,0.00
2,New Mexico,2021-08-19,2,,292,0,2117522,0.00
2,New Mexico,2021-08-18,2,,193,0,2117522,0.00
2,New Mexico,2021-08-17,2,,29,0,2117522,0.00
2,New Mexico,2021-08-16,2,,513,0,2117522,0.00
2,New Mexico,2021-08-15,2,,2,0,2117522,0.00
2,New Mexico,2021-08-14,2,,17,0,2117522,0.00
2,New Mexico,2021-08-13,2,,231,0,2117522,0.00
2,New Mexico,2021-08-12,2,,364,0,2117522,0.00
2,New Mexico,2021-08-11,2,,204,0,2117522,0.00
2,New Mexico,2021-08-10,2,,30,0,2117522,0.00
2,New Mexico,2021-08-09,2,,144,0,2117522,0.00
2,New Mexico,2021-08-08,2,,281,0,2117522,0.00
2,New Mexico,2021-08-07,2,,236,0,2117522,0.00
2,New Mexico,2021-08-06,2,,253,0,2117522,0.00
2,New Mexico,2021-08-05,2,,285,0,2117522,0.00
2,New Mexico,2021-08-04,2,,355,0,2117522,0.00
2,New Mexico,2021-08-03,2,,23,0,2117522,0.00
2,New Mexico,2021-08-02,2,,121,0,2117522,0.00
2,New Mexico,2021-08-01,2,,365,0,2117522,0.00
2,New Mexico,2021-07-31,2,,331,0,2117522,0.00
2,New Mexico,2021-07-30,2,,258,0,2117522,0.00
2,New Mexico,2021-07-29,2,,216,0,2117522,0.00
2,New Mexico,2021-07-28,2,,207,0,2117522,0.00
2,New Mexico,2021-07-27,2,,36,0,2117522,0.00
2,New Mexico,2021-07-26,2,,83,0,2117522,0.00
2,New Mexico,2021-07-25,2,,190,0,2117522,0.00
2,New Mexico,2021-07-24,2,,167,0,2117522,0.00
2,New Mexico,2021-07-23,2,,216,0,2117522,0.00
2,New Mexico,2021-07-22,2,,342,0,2117522,0.00
2,New Mexico,2021-07-21,2,,155,0,2117522,0.00
2,New Mexico,2021-07-20,2,,16,0,2117522,0.00
2,New Mexico,2021-07-19,2,,170,0,2117522,0.00
2,New Mexico,2021-07-18,2,,87,0,2117522,0.00
2,New Mexico,2021-07-17,2,,214,0,2117522,0.00
2,New Mexico,2021-07-16,2,,165,0,2117522,0.00
2,New Mexico,2021-07-15,2,,147,0,2117522,0.00
2,New Mexico,2021-07-14,2,,213,0,2117522,0.00
2,New Mexico,2021-07-13,2,,1,0,2117522,0.00
2,New Mexico,2021-07-12,2,,64,0,2117522,0.00
2,New Mexico,2021-07-11,2,,277,0,2117522,0.00
2,New Mexico,2021-07-10,2,,226,0,2117522,0.00
2,New Mexico,2021-07-09,2,,200,0,2117522,0.00
2,New Mexico,2021-07-08,2,,173,0,2117522,0.00
2,New Mexico,2021-07-07,2,,88,0,2117522,0.00
2,New Mexico,2021-07-06,2,,168,0,2117522,0.00
2,New Mexico,2021-07-05,2,,0,0,2117522,0.00
2,New Mexico,2021-07-04,2,,247,0,2117522,0.00
2,New Mexico,2021-07-03,2,,278,0,2117522,0.00
2,New Mexico,2021-07-02,2,,218,0,2117522,0.00
2,New Mexico,2021-07-01,2,,236,0,2117522,0.00
2,New Mexico,2021-06-30,2,,1481,0,2117522,0.00
2,New Mexico,2021-06-29,2,,49,0,2117522,0.00
2,New Mexico,2021-06-28,2,,108,0,2117522,0.00
2,New Mexico,2021-06-27,2,,346,0,2117522,0.00
2,New Mexico,2021-06-26,2,,436,0,2117522,0.00
2,New Mexico,2021-06-25,2,,1007,0,2117522,0.00
2,New Mexico,2021-06-24,2,,510,0,2117522,0.00
2,New Mexico,2021-06-23,2,,146,0,2117522,0.00
2,New Mexico,2021-06-22,2,,163,0,2117522,0.00
2,New Mexico,2021-06-21,2,,298,0,2117522,0.00
2,New Mexico,2021-06-20,2,,3250,0,2117522,0.00
2,New Mexico,2021-06-19,2,,713,0,2117522,0.00
2,New Mexico,2021-06-18,2,,2297,0,2117522,0.00
2,New Mexico,2021-06-17,2,,1586,0,2117522,0.00
2,New Mexico,2021-06-16,2,,1817,0,2117522,0.00
2,New Mexico,2021-06-15,2,,442,0,2117522,0.00
2,New Mexico,2021-06-14,2,,205,0,2117522,0.00
2,New Mexico,2021-06-13,2,,527,0,2117522,0.00
2,New Mexico,2021-06-12,2,,354,0,2117522,0.00
2,New Mexico,2021-06-11,2,,473,0,2117522,0.00
2,New Mexico,2021-06-10,2,,403,0,2117522,0.00
2,New Mexico,2021-06-09,2,,11,0,2117522,0.00
2,New Mexico,2021-06-08,2,,303,0,2117522,0.00
2,New Mexico,2021-06-07,2,,5280,0,2117522,0.00
2,New Mexico,2021-06-06,2,,-4298,0,2117522,0.00
